id,timestamp,temperature,humidity,pressure,altitude,dew_point,air_quality,dust_density,pm25
2528,2025-03-09 00:47:13,30.6,43.38,1006.05,60.12,16.71,1.17,18.9,63517.0
2529,2025-03-09 00:47:18,30.59,43.38,1006.03,60.26,16.71,1.17,17.93,60229.1
2530,2025-03-09 00:47:23,30.59,43.45,1006.06,60.05,16.73,1.15,0.69,2303.82
2531,2025-03-09 00:47:28,30.58,43.73,1006.04,60.17,16.82,1.16,16.8,56457.7
2532,2025-03-09 00:47:33,30.58,43.72,1006.06,60.05,16.82,1.16,18.41,61873.1
2533,2025-03-09 00:47:38,30.57,43.34,1006.05,60.1,16.67,1.16,18.44,61969.8
2534,2025-03-09 00:47:43,30.56,43.34,1006.06,60.0,16.66,1.14,27.11,91077.5
2535,2025-03-09 00:47:50,30.56,43.33,1006.06,60.02,16.66,1.16,17.98,60422.5
2536,2025-03-09 00:47:55,30.57,43.34,1006.06,60.04,16.67,1.16,19.71,66224.7
2537,2025-03-09 00:47:58,30.59,43.33,1006.06,60.02,16.69,1.16,16.89,56747.8
2538,2025-03-09 00:48:05,30.58,43.37,1006.06,60.06,16.69,1.15,50.99,171341.0
2539,2025-03-09 00:48:09,30.59,43.29,1006.06,60.06,16.67,1.17,18.47,62066.5
2540,2025-03-09 00:48:16,30.59,43.16,1006.08,59.91,16.62,1.17,16.49,55393.9
2541,2025-03-09 00:48:21,30.6,43.03,1006.07,59.96,16.59,1.17,18.7,62840.1
2542,2025-03-09 00:48:24,30.59,42.9,1006.07,59.96,16.53,1.14,75.0,251992.0
2543,2025-03-09 00:48:30,30.61,43.13,1006.05,60.15,16.63,1.17,17.58,59068.7
2544,2025-03-09 00:48:34,30.62,42.91,1006.07,59.95,16.56,1.16,19.54,65644.5
2545,2025-03-09 00:48:39,30.6,42.72,1006.06,60.07,16.47,1.16,17.46,58681.9
2546,2025-03-09 00:48:44,30.57,42.9,1006.07,59.96,16.51,1.15,3.13,10523.6
2547,2025-03-09 00:48:51,30.6,43.01,1006.08,59.86,16.58,1.16,18.5,62163.2
2548,2025-03-09 00:48:54,30.61,43.12,1006.05,60.12,16.63,1.16,16.98,57037.9
2549,2025-03-09 00:48:59,30.63,43.01,1006.05,60.08,16.61,1.17,18.47,62066.5
2550,2025-03-09 00:49:04,30.61,43.11,1006.08,59.85,16.62,1.16,0.46,1530.2
2551,2025-03-09 00:49:09,30.61,43.13,1006.05,60.13,16.63,1.17,17.46,58681.9
2552,2025-03-09 00:49:16,30.61,43.13,1006.06,60.03,16.63,1.17,18.53,62259.9
2553,2025-03-09 00:49:20,30.6,43.14,1006.04,60.19,16.63,1.17,17.46,58681.9
2554,2025-03-09 00:49:24,30.61,43.09,1006.06,60.02,16.62,1.14,97.73,328387.0
2555,2025-03-09 00:49:29,30.61,42.89,1006.06,60.01,16.54,1.17,18.04,60615.9
2556,2025-03-09 00:49:36,30.61,42.67,1006.04,60.17,16.46,1.16,28.52,95815.9
2557,2025-03-09 00:49:42,30.6,42.6,1006.02,60.35,16.43,1.16,17.78,59745.6
2558,2025-03-09 00:49:47,30.62,42.68,1006.05,60.12,16.47,1.15,0.31,1046.68
2559,2025-03-09 00:49:50,30.62,42.77,1006.06,60.07,16.51,1.16,17.09,57424.7
2560,2025-03-09 00:49:55,30.6,42.61,1006.07,59.93,16.43,1.16,18.79,63130.2
2561,2025-03-09 00:50:00,30.56,42.53,1006.08,59.9,16.36,1.16,18.33,61582.9
2562,2025-03-09 00:50:05,30.57,42.55,1006.06,60.01,16.38,1.15,5.03,16906.0
2563,2025-03-09 00:50:10,30.6,42.79,1006.06,60.04,16.5,1.16,15.51,52106.0
2564,2025-03-09 00:50:15,30.62,42.66,1006.06,60.01,16.47,1.16,16.98,57037.9
2565,2025-03-09 00:50:20,30.63,42.58,1006.1,59.72,16.45,1.16,15.85,53266.5
2566,2025-03-09 00:50:25,30.67,42.52,1006.06,60.01,16.46,1.15,0.28,949.98
2567,2025-03-09 00:50:38,30.72,42.5,1006.03,60.25,16.5,1.16,15.19,51042.3
2568,2025-03-09 00:50:38,30.78,42.35,1006.07,59.92,16.5,1.17,19.28,64774.1
2569,2025-03-09 00:50:40,30.8,42.17,1006.1,59.67,16.45,1.17,17.98,60422.5
2570,2025-03-09 00:50:45,30.84,42.13,1006.1,59.71,16.47,1.15,0.34,1143.38
2571,2025-03-09 00:50:52,30.82,42.3,1006.11,59.65,16.51,1.17,20.0,67191.7
2572,2025-03-09 00:50:57,30.86,42.21,1006.09,59.82,16.52,1.17,17.52,58875.2
2573,2025-03-09 00:51:00,30.87,42.05,1006.16,59.17,16.46,1.17,20.63,69319.2
2574,2025-03-09 00:51:10,30.82,42.64,1006.06,60.04,16.64,1.16,12.8,43015.9
2575,2025-03-09 00:51:10,30.82,44.7,1006.01,60.43,17.39,1.22,19.25,64677.4
2576,2025-03-09 00:51:16,30.9,44.36,1006.1,59.71,17.34,1.22,21.67,72800.5
2577,2025-03-09 00:51:21,30.96,43.61,1006.07,59.97,17.12,1.19,17.87,60035.7
2578,2025-03-09 00:51:26,30.98,42.72,1006.09,59.82,16.81,1.17,0.43,1433.49
2579,2025-03-09 00:51:31,31.02,42.44,1006.06,60.0,16.74,1.18,18.04,60615.9
2580,2025-03-09 00:51:36,31.06,42.22,1006.08,59.84,16.7,1.18,17.41,58488.4
2581,2025-03-09 00:51:41,31.1,42.1,1006.08,59.87,16.69,1.18,20.98,70479.6
2582,2025-03-09 00:51:46,31.1,41.89,1006.08,59.85,16.61,1.17,0.4,1336.79
2583,2025-03-09 00:51:51,31.14,41.75,1006.08,59.88,16.59,1.18,19.31,64870.9
2584,2025-03-09 00:51:56,31.13,41.55,1006.09,59.82,16.51,1.18,19.36,65064.3
2585,2025-03-09 00:52:01,31.15,41.55,1006.11,59.63,16.53,1.18,18.96,63710.4
2586,2025-03-09 00:52:06,31.14,41.5,1006.07,59.93,16.5,1.17,0.31,1046.68
2587,2025-03-09 00:52:11,31.17,41.61,1006.08,59.84,16.57,1.19,18.18,61099.4
2588,2025-03-09 00:52:17,31.18,41.59,1006.12,59.54,16.57,1.18,21.67,72800.5
2589,2025-03-09 00:52:22,31.21,41.45,1006.1,59.79,16.54,1.18,18.39,61776.4
2590,2025-03-09 00:52:27,31.21,41.41,1006.1,59.7,16.53,1.16,97.71,328291.0
2591,2025-03-09 00:52:32,31.22,41.35,1006.11,59.6,16.51,1.18,18.53,62259.9
2592,2025-03-09 00:52:37,31.24,41.35,1006.1,59.7,16.53,1.18,17.87,60035.7
2593,2025-03-09 00:52:42,31.21,41.28,1006.1,59.67,16.48,1.18,21.55,72413.7
2594,2025-03-09 00:52:47,31.21,41.19,1006.1,59.66,16.44,1.17,0.48,1626.9
2595,2025-03-09 00:52:52,31.24,41.0,1006.11,59.62,16.4,1.17,18.33,61582.9
2596,2025-03-09 00:52:57,31.26,40.85,1006.11,59.61,16.36,1.18,18.3,61486.2
2597,2025-03-09 00:53:02,31.28,40.67,1006.1,59.71,16.31,1.18,22.18,74541.2
2598,2025-03-09 00:53:07,31.29,40.68,1006.09,59.75,16.32,1.16,97.71,328291.0
2599,2025-03-09 00:53:13,31.29,40.72,1006.09,59.8,16.33,1.17,18.73,62936.8
2600,2025-03-09 00:53:17,31.29,40.81,1006.11,59.58,16.37,1.17,19.25,64677.4
2601,2025-03-09 00:53:22,31.25,40.91,1006.1,59.69,16.37,1.18,18.73,62936.8
2602,2025-03-09 00:53:27,31.25,40.88,1006.08,59.9,16.36,1.17,0.2,659.87
2603,2025-03-09 00:53:32,31.25,40.93,1006.11,59.65,16.38,1.18,18.04,60615.9
2604,2025-03-09 00:53:37,31.27,40.81,1006.12,59.5,16.35,1.18,26.1,87692.8
2605,2025-03-09 00:53:42,31.26,40.68,1006.13,59.47,16.29,1.18,17.81,59842.3
2606,2025-03-09 00:53:47,31.24,40.62,1006.09,59.81,16.25,1.17,0.46,1530.2
2607,2025-03-09 00:53:53,31.25,40.56,1006.08,59.88,16.24,1.18,18.88,63420.3
2608,2025-03-09 00:53:58,31.2,40.64,1006.15,59.32,16.22,1.17,17.0,57134.6
2609,2025-03-09 00:54:03,31.23,40.75,1006.13,59.46,16.29,1.18,20.8,69899.4
2610,2025-03-09 00:54:08,31.21,40.86,1006.12,59.49,16.32,1.17,93.91,315526.0
2611,2025-03-09 00:54:13,31.2,40.92,1006.09,59.81,16.33,1.17,0.28,949.98
2612,2025-03-09 00:54:18,31.19,40.97,1006.1,59.71,16.34,1.18,20.46,68739.0
2613,2025-03-09 00:54:23,31.2,40.97,1006.11,59.62,16.35,1.18,20.17,67772.0
2614,2025-03-09 00:54:28,31.21,40.95,1006.13,59.47,16.35,1.17,0.48,1626.9
2615,2025-03-09 00:54:33,31.21,40.98,1006.1,59.66,16.36,1.19,79.06,265627.0
2616,2025-03-09 00:54:38,31.21,40.99,1006.1,59.69,16.37,1.19,18.85,63323.6
2617,2025-03-09 00:54:43,31.22,41.07,1006.12,59.51,16.41,1.19,18.47,62066.5
2618,2025-03-09 00:54:48,31.24,40.94,1006.11,59.64,16.37,1.18,0.51,1723.6
2619,2025-03-09 00:54:53,31.25,40.77,1006.09,59.76,16.32,1.19,18.9,63517.0
2620,2025-03-09 00:54:58,31.28,40.62,1006.09,59.8,16.29,1.19,20.75,69706.0
2621,2025-03-09 00:55:03,31.27,40.57,1006.06,60.07,16.26,1.19,17.58,59068.7
2622,2025-03-09 00:55:08,31.29,40.53,1006.09,59.8,16.26,1.16,0.28,949.98
2623,2025-03-09 00:55:13,31.32,40.47,1006.07,59.91,16.26,1.19,19.39,65161.0
2624,2025-03-09 00:55:19,31.33,40.44,1006.09,59.8,16.26,1.19,19.42,65257.7
2625,2025-03-09 00:55:23,31.33,40.52,1006.06,60.01,16.29,1.19,21.67,72800.5
2626,2025-03-09 00:55:28,31.32,40.39,1006.09,59.81,16.23,1.17,92.87,312044.0
2627,2025-03-09 00:55:34,31.32,40.33,1006.12,59.52,16.21,1.19,22.13,74347.8
2628,2025-03-09 00:55:39,31.33,40.28,1006.13,59.47,16.2,1.19,20.34,68352.2
2629,2025-03-09 00:55:44,31.33,40.1,1006.1,59.67,16.13,1.18,21.93,73670.9
2630,2025-03-09 00:55:49,31.33,39.98,1006.09,59.74,16.08,1.16,0.57,1917.01
2631,2025-03-09 00:55:54,31.32,39.92,1006.08,59.87,16.05,1.18,19.42,65257.7
2632,2025-03-09 00:55:59,31.32,39.9,1006.12,59.51,16.04,1.19,20.11,67578.5
2633,2025-03-09 00:56:04,31.3,39.91,1006.09,59.8,16.03,1.17,22.04,74057.7
2634,2025-03-09 00:56:09,31.27,40.04,1006.05,60.08,16.05,1.17,1.89,6365.36
2635,2025-03-09 00:56:14,31.28,40.12,1006.07,59.91,16.09,1.18,18.85,63323.6
2636,2025-03-09 00:56:19,31.28,40.1,1006.07,59.96,16.08,1.19,21.15,71059.9
2637,2025-03-09 00:56:24,31.25,40.07,1006.07,59.95,16.05,1.19,21.55,72413.7
2638,2025-03-09 00:56:29,31.26,40.07,1006.06,60.02,16.06,1.16,0.34,1143.38
2639,2025-03-09 00:56:34,31.27,40.08,1006.1,59.7,16.07,1.19,17.29,58101.6
2640,2025-03-09 00:56:39,31.29,40.08,1006.1,59.73,16.08,1.19,19.85,66708.2
2641,2025-03-09 00:56:45,31.3,40.04,1006.1,59.69,16.08,1.19,20.17,67772.0
2642,2025-03-09 00:56:49,31.32,39.96,1006.09,59.75,16.06,1.16,0.34,1143.38
2643,2025-03-09 00:56:55,31.34,39.83,1006.1,59.71,16.03,1.19,19.88,66804.9
2644,2025-03-09 00:57:00,31.36,39.74,1006.1,59.67,16.01,1.18,24.78,83244.5
2645,2025-03-09 00:57:05,31.36,39.66,1006.11,59.64,15.98,1.18,19.68,66128.0
2646,2025-03-09 00:57:10,31.37,39.59,1006.07,59.99,15.97,1.17,21.55,72413.7
2647,2025-03-09 00:57:15,31.39,39.51,1006.12,59.5,15.95,1.18,20.34,68352.2
2648,2025-03-09 00:57:20,31.4,39.51,1006.1,59.73,15.96,1.19,17.7,59455.5
2649,2025-03-09 00:57:25,31.42,39.5,1006.11,59.87,15.97,1.18,19.65,66031.3
2650,2025-03-09 00:57:30,31.41,39.51,1006.09,59.79,15.97,1.15,0.4,1336.79
2651,2025-03-09 00:57:35,31.38,39.55,1006.09,59.8,15.96,1.18,18.73,62936.8
2652,2025-03-09 00:57:40,31.38,39.63,1006.13,59.46,15.99,1.18,26.13,87789.5
2653,2025-03-09 00:57:45,31.4,39.64,1006.11,59.64,16.01,1.18,19.68,66128.0
2654,2025-03-09 00:57:50,31.39,39.61,1006.11,59.62,15.99,1.16,97.82,328677.0
2655,2025-03-09 00:57:55,31.4,39.61,1006.08,59.85,16.0,1.19,20.11,67578.5
2656,2025-03-09 00:58:00,31.4,39.58,1006.11,59.62,15.98,1.18,21.09,70866.5
2657,2025-03-09 00:58:05,31.35,39.56,1006.11,59.61,15.93,1.18,20.52,68932.4
2658,2025-03-09 00:58:10,31.33,39.67,1006.11,59.61,15.96,1.17,0.2,659.87
2659,2025-03-09 00:58:15,31.32,39.65,1006.07,59.94,15.94,1.19,18.79,63130.2
2660,2025-03-09 00:58:20,31.34,39.67,1006.09,59.75,15.97,1.19,22.62,75991.7
2661,2025-03-09 00:58:26,31.33,39.64,1006.12,59.56,15.95,1.19,22.18,74541.2
2662,2025-03-09 00:58:31,31.34,39.66,1006.09,59.79,15.96,1.17,97.53,327710.0
2663,2025-03-09 00:58:36,31.32,39.73,1006.11,59.61,15.98,1.19,18.96,63710.4
2664,2025-03-09 00:58:41,31.31,39.78,1006.09,59.8,15.99,1.2,19.28,64774.1
2665,2025-03-09 00:58:46,31.31,39.78,1006.12,59.53,15.98,1.2,20.57,69125.8
2666,2025-03-09 00:58:51,31.34,39.77,1006.12,59.5,16.01,1.17,0.54,1820.31
2667,2025-03-09 00:58:56,31.33,39.48,1006.14,59.39,15.88,1.19,20.72,69609.3
2668,2025-03-09 00:59:01,31.35,39.59,1006.12,59.5,15.95,1.19,19.22,64580.8
2669,2025-03-09 00:59:06,31.35,39.6,1006.11,59.63,15.95,1.19,20.23,67965.4
2670,2025-03-09 00:59:11,31.36,39.56,1006.1,59.68,15.94,1.17,41.53,139526.0
2671,2025-03-09 00:59:16,31.38,39.44,1006.15,59.3,15.91,1.18,21.52,72317.0
2672,2025-03-09 00:59:21,31.38,39.51,1006.11,59.62,15.94,1.19,20.06,67385.1
2673,2025-03-09 00:59:26,31.37,39.44,1006.12,59.55,15.9,1.18,26.85,90207.1
2674,2025-03-09 00:59:31,31.34,39.45,1006.11,59.61,15.88,1.17,0.54,1820.31
2675,2025-03-09 00:59:36,31.35,39.55,1006.14,59.36,15.93,1.18,20.57,69125.8
2676,2025-03-09 00:59:42,31.38,39.59,1006.13,59.49,15.97,1.18,18.36,61679.6
2677,2025-03-09 00:59:47,31.38,39.54,1006.1,59.69,15.95,1.18,20.57,69125.8
2678,2025-03-09 00:59:52,31.41,39.62,1006.13,59.42,16.01,1.17,0.34,1143.38
2679,2025-03-09 00:59:57,31.41,39.6,1006.14,59.34,16.0,1.18,19.97,67095.0
2680,2025-03-09 01:00:02,31.44,39.72,1006.12,59.52,16.08,1.19,20.06,67385.1
2681,2025-03-09 01:00:07,31.45,39.55,1006.14,59.33,16.02,1.19,18.79,63130.2
2682,2025-03-09 01:00:12,31.49,39.48,1006.16,59.19,16.03,1.17,0.54,1820.31
2683,2025-03-09 01:00:17,31.5,39.36,1006.14,59.34,15.99,1.19,20.75,69706.0
2684,2025-03-09 01:00:22,31.51,39.31,1006.1,59.66,15.98,1.19,22.33,75024.7
2685,2025-03-09 01:00:27,31.52,39.17,1006.13,59.46,15.93,1.19,21.64,72703.8
2686,2025-03-09 01:00:32,31.52,39.19,1006.13,59.48,15.94,1.18,0.48,1626.9
2687,2025-03-09 01:00:37,31.49,39.27,1006.17,59.09,15.94,1.2,22.44,75411.5
2688,2025-03-09 01:00:43,31.47,39.37,1006.1,59.7,15.97,1.19,20.23,67965.4
2689,2025-03-09 01:00:47,31.47,39.26,1006.09,59.77,15.92,1.18,18.33,61582.9
2690,2025-03-09 01:00:52,31.48,39.24,1006.12,59.52,15.92,1.16,97.59,327904.0
2691,2025-03-09 01:00:58,31.47,39.08,1006.12,59.56,15.85,1.19,20.03,67288.5
2692,2025-03-09 01:01:03,31.48,38.88,1006.16,59.23,15.78,1.18,21.72,72993.9
2693,2025-03-09 01:01:08,31.47,38.83,1006.11,59.64,15.75,1.18,20.63,69319.2
2694,2025-03-09 01:01:13,31.48,38.99,1006.12,59.53,15.82,1.16,0.28,949.98
2695,2025-03-09 01:01:18,31.49,39.04,1006.13,59.45,15.85,1.19,20.37,68448.9
2696,2025-03-09 01:01:23,31.48,39.21,1006.14,59.37,15.91,1.19,21.21,71253.3
2697,2025-03-09 01:01:28,31.43,39.08,1006.14,59.37,15.81,1.19,18.79,63130.2
2698,2025-03-09 01:01:33,31.4,39.11,1006.15,59.24,15.8,1.18,0.54,1820.31
2699,2025-03-09 01:01:38,31.35,39.05,1006.14,59.35,15.73,1.18,21.49,72220.3
2700,2025-03-09 01:01:43,31.34,39.08,1006.15,59.32,15.73,1.19,20.03,67288.5
2701,2025-03-09 01:01:48,31.34,39.13,1006.13,59.43,15.75,1.19,23.11,77635.7
2702,2025-03-09 01:01:53,31.34,39.09,1006.12,59.53,15.74,1.18,58.59,196871.0
2703,2025-03-09 01:01:58,31.37,39.05,1006.16,59.21,15.75,1.19,22.9,76958.8
2704,2025-03-09 01:02:03,31.39,38.85,1006.17,59.1,15.69,1.19,20.77,69802.7
2705,2025-03-09 01:02:08,31.37,38.81,1006.14,59.38,15.65,1.19,21.72,72993.9
2706,2025-03-09 01:02:13,31.39,38.86,1006.12,59.5,15.69,1.17,97.88,328871.0
2707,2025-03-09 01:02:18,31.42,38.89,1006.12,59.49,15.73,1.2,20.06,67385.1
2708,2025-03-09 01:02:23,31.41,38.84,1006.12,59.56,15.7,1.2,21.49,72220.3
2709,2025-03-09 01:02:28,31.38,38.81,1006.12,59.54,15.66,1.2,21.9,73574.2
2710,2025-03-09 01:02:33,31.32,38.95,1006.13,59.47,15.66,1.17,0.4,1336.79
2711,2025-03-09 01:02:38,31.3,39.03,1006.12,59.5,15.68,1.19,20.06,67385.1
2712,2025-03-09 01:02:44,31.24,39.13,1006.13,59.46,15.66,1.19,27.05,90884.0
2713,2025-03-09 01:02:49,31.2,39.09,1006.14,59.35,15.61,1.18,21.03,70673.0
2714,2025-03-09 01:02:54,31.1,39.08,1006.13,59.43,15.52,1.17,0.54,1820.31
2715,2025-03-09 01:02:59,31.01,39.14,1006.14,59.37,15.47,1.19,20.98,70479.6
2716,2025-03-09 01:03:04,30.92,39.47,1006.15,59.3,15.52,1.19,20.52,68932.4
2717,2025-03-09 01:03:09,30.86,39.58,1006.14,59.33,15.51,1.19,19.88,66804.9
2718,2025-03-09 01:03:14,30.81,39.58,1006.1,59.66,15.46,1.17,0.34,1143.38
2719,2025-03-09 01:03:19,30.66,39.47,1006.1,59.7,15.28,1.19,17.58,59068.7
2720,2025-03-09 01:03:24,30.59,39.62,1006.15,59.46,15.28,1.18,21.03,70673.0
2721,2025-03-09 01:03:29,30.53,39.9,1006.11,59.61,15.34,1.19,18.96,63710.4
2722,2025-03-09 01:03:34,30.55,39.87,1006.12,59.54,15.34,1.17,19.71,66224.7
2723,2025-03-09 01:03:39,30.48,39.93,1006.09,59.78,15.31,1.19,17.15,57618.1
2724,2025-03-09 01:03:44,30.45,39.74,1006.11,59.62,15.2,1.19,20.23,67965.4
2725,2025-03-09 01:03:49,30.43,39.66,1006.1,59.69,15.15,1.18,22.01,73961.0
2726,2025-03-09 01:03:54,30.37,39.76,1006.12,59.53,15.14,1.16,0.31,1046.68
2727,2025-03-09 01:03:59,30.3,40.06,1006.09,59.78,15.19,1.18,20.75,69706.0
2728,2025-03-09 01:04:04,30.3,40.18,1006.12,59.5,15.24,1.19,20.75,69706.0
2729,2025-03-09 01:04:10,30.34,40.03,1006.12,59.5,15.22,1.18,19.77,66418.1
2730,2025-03-09 01:04:15,30.33,39.9,1006.11,59.58,15.16,1.17,0.25,853.27
2731,2025-03-09 01:04:20,30.3,39.7,1006.11,59.62,15.06,1.18,23.91,80343.4
2732,2025-03-09 01:04:25,30.25,39.63,1006.13,59.42,14.98,1.18,20.75,69706.0
2733,2025-03-09 01:04:30,30.21,39.79,1006.11,59.57,15.01,1.18,22.5,75604.9
2734,2025-03-09 01:04:35,30.17,39.85,1006.12,59.52,15.0,1.16,0.48,1626.9
2735,2025-03-09 01:04:40,30.18,39.86,1006.13,59.49,15.01,1.17,18.07,60712.6
2736,2025-03-09 01:04:45,30.17,39.78,1006.15,59.3,14.97,1.18,21.41,71930.2
2737,2025-03-09 01:04:50,30.12,39.83,1006.15,59.29,14.95,1.17,19.88,66804.9
2738,2025-03-09 01:04:55,30.06,39.71,1006.15,59.25,14.85,1.15,0.31,1046.68
2739,2025-03-09 01:05:00,30.01,39.65,1006.17,59.13,14.78,1.17,18.67,62743.4
2740,2025-03-09 01:05:05,29.96,39.79,1006.13,59.43,14.79,1.17,22.59,75895.0
2741,2025-03-09 01:05:10,29.96,39.79,1006.16,59.21,14.79,1.17,17.95,60325.8
2742,2025-03-09 01:05:15,29.89,40.0,1006.16,59.21,14.81,1.15,0.77,2593.93
2743,2025-03-09 01:05:20,29.83,40.12,1006.18,59.06,14.8,1.17,19.42,65257.7
2744,2025-03-09 01:05:25,29.82,40.15,1006.15,59.25,14.8,1.17,19.36,65064.3
2745,2025-03-09 01:05:31,29.84,39.93,1006.16,59.21,14.74,1.17,16.66,55974.2
2746,2025-03-09 01:05:35,29.85,39.8,1006.2,58.88,14.7,1.16,65.33,219499.0
2747,2025-03-09 01:05:41,29.77,39.71,1006.13,59.44,14.59,1.17,18.9,63517.0
2748,2025-03-09 01:05:46,29.76,39.78,1006.16,59.2,14.61,1.17,21.03,70673.0
2749,2025-03-09 01:05:51,29.78,39.81,1006.16,59.16,14.64,1.17,20.06,67385.1
2750,2025-03-09 01:05:56,29.8,39.72,1006.18,59.04,14.62,1.15,15.74,52879.6
2751,2025-03-09 01:06:01,29.83,39.64,1006.18,59.03,14.61,1.16,22.85,76765.4
2752,2025-03-09 01:06:06,29.85,39.53,1006.17,59.08,14.59,1.16,20.0,67191.7
2753,2025-03-09 01:06:11,29.81,39.68,1006.14,59.34,14.61,1.17,20.6,69222.5
2754,2025-03-09 01:06:16,29.76,39.5,1006.19,58.91,14.5,1.15,0.31,1046.68
2755,2025-03-09 01:06:21,29.72,39.4,1006.16,59.2,14.42,1.16,25.64,86145.6
2756,2025-03-09 01:06:26,29.7,39.44,1006.2,58.88,14.42,1.16,22.07,74154.4
2757,2025-03-09 01:06:31,29.75,39.3,1006.21,58.78,14.41,1.16,19.8,66514.8
2758,2025-03-09 01:06:36,29.74,39.11,1006.17,59.09,14.33,1.15,6.41,21547.8
2759,2025-03-09 01:06:41,29.75,39.37,1006.23,58.61,14.44,1.15,21.9,73574.2
2760,2025-03-09 01:06:46,29.74,39.22,1006.19,58.92,14.37,1.16,20.77,69802.7
2761,2025-03-09 01:06:51,29.67,39.03,1006.17,59.15,14.23,1.16,18.79,63130.2
2762,2025-03-09 01:06:56,29.65,39.06,1006.17,59.15,14.23,1.15,0.31,1046.68
2763,2025-03-09 01:07:01,29.62,39.08,1006.19,58.93,14.21,1.16,19.59,65837.9
2764,2025-03-09 01:07:06,29.55,39.19,1006.19,58.94,14.19,1.16,20.0,67191.7
2765,2025-03-09 01:07:12,29.57,39.27,1006.2,58.87,14.24,1.16,21.55,72413.7
2766,2025-03-09 01:07:17,29.6,39.27,1006.21,58.8,14.27,1.15,0.51,1723.6
2767,2025-03-09 01:07:22,29.62,38.96,1006.2,58.85,14.16,1.15,18.76,63033.5
2768,2025-03-09 01:07:27,29.65,38.85,1006.19,58.92,14.14,1.14,21.64,72703.8
2769,2025-03-09 01:07:32,29.6,38.81,1006.18,59.05,14.08,1.15,26.5,89046.7
2770,2025-03-09 01:07:37,29.52,38.85,1006.18,59.0,14.03,1.14,14.73,49495.0
2771,2025-03-09 01:07:42,29.54,38.9,1006.18,59.02,14.07,1.15,16.95,56941.2
2772,2025-03-09 01:07:47,29.6,38.96,1006.21,58.78,14.14,1.15,19.8,66514.8
2773,2025-03-09 01:07:52,29.61,38.75,1006.21,58.79,14.07,1.15,23.22,78022.5
2774,2025-03-09 01:07:57,29.6,38.48,1006.2,58.86,13.95,1.13,0.4,1336.79
2775,2025-03-09 01:08:02,29.58,38.5,1006.19,58.95,13.94,1.15,21.38,71833.5
2776,2025-03-09 01:08:07,29.56,38.42,1006.2,58.88,13.89,1.15,18.67,62743.4
2777,2025-03-09 01:08:12,29.47,38.33,1006.22,58.68,13.78,1.15,27.51,92431.3
2778,2025-03-09 01:08:17,29.42,38.53,1006.25,58.47,13.81,1.14,21.15,71059.9
2779,2025-03-09 01:08:23,29.47,38.48,1006.25,58.41,13.83,1.15,20.52,68932.4
2780,2025-03-09 01:08:28,29.44,38.56,1006.23,58.57,13.84,1.15,20.0,67191.7
2781,2025-03-09 01:08:33,29.47,38.5,1006.24,58.52,13.84,1.15,23.74,79763.2
2782,2025-03-09 01:08:38,29.47,38.42,1006.25,58.44,13.81,1.13,0.4,1336.79
2783,2025-03-09 01:08:43,29.47,38.33,1006.23,58.63,13.78,1.15,22.18,74541.2
2784,2025-03-09 01:08:48,29.46,38.21,1006.25,58.43,13.72,1.15,19.39,65161.0
2785,2025-03-09 01:08:53,29.4,38.37,1006.23,58.59,13.73,1.15,23.05,77442.3
2786,2025-03-09 01:08:58,29.44,38.48,1006.24,58.46,13.81,1.13,0.37,1240.09
2787,2025-03-09 01:09:03,29.48,38.48,1006.26,58.33,13.84,1.15,20.52,68932.4
2788,2025-03-09 01:09:08,29.5,38.45,1006.25,58.44,13.85,1.14,14.53,48818.1
2789,2025-03-09 01:09:13,29.52,38.29,1006.26,58.34,13.81,1.14,18.07,60712.6
2790,2025-03-09 01:09:18,29.51,38.08,1006.25,58.46,13.71,1.13,0.66,2207.12
2791,2025-03-09 01:09:23,29.46,37.98,1006.28,58.2,13.62,1.14,19.88,66804.9
2792,2025-03-09 01:09:28,29.39,37.93,1006.23,58.65,13.54,1.14,25.12,84404.9
2793,2025-03-09 01:09:33,29.41,37.95,1006.24,58.52,13.57,1.14,20.49,68835.7
2794,2025-03-09 01:09:38,29.45,37.92,1006.27,58.24,13.59,1.13,0.48,1626.9
2795,2025-03-09 01:09:43,29.4,37.9,1006.23,58.58,13.54,1.14,21.49,72220.3
2796,2025-03-09 01:09:50,29.41,37.98,1006.24,58.25,13.58,1.14,21.06,70769.8
2797,2025-03-09 01:09:54,29.42,37.95,1006.26,58.36,13.58,1.15,21.21,71253.3
2798,2025-03-09 01:09:58,29.43,37.69,1006.27,58.3,13.48,1.12,0.2,659.87
2799,2025-03-09 01:10:04,29.41,37.68,1006.28,58.17,13.46,1.14,22.1,74251.1
2800,2025-03-09 01:10:09,29.41,37.75,1006.28,58.22,13.49,1.15,22.67,76185.1
2801,2025-03-09 01:10:14,29.41,37.85,1006.27,58.31,13.53,1.15,18.9,63517.0
2802,2025-03-09 01:10:19,29.45,37.87,1006.25,58.42,13.57,1.14,41.47,139332.0
2803,2025-03-09 01:10:24,29.5,37.71,1006.29,58.09,13.55,1.15,18.07,60712.6
2804,2025-03-09 01:10:29,29.59,37.55,1006.23,58.64,13.56,1.15,24.89,83631.3
2805,2025-03-09 01:10:34,29.66,37.43,1006.24,58.56,13.58,1.15,22.59,75895.0
2806,2025-03-09 01:10:39,29.69,37.27,1006.23,58.61,13.54,1.13,20.34,68352.2
